yrke,yrke_navn,hovedgruppe,hovedgruppe_navn,yrkesgruppe,yrkesgruppe_navn,lonnstakere,lonnstakere_start,vekst_antall,vekst_pst,median_lonn_start,reallonn_start,reallonn_slutt,lonn_vekst_pst,reallonn_vekst_pst,endring_bruddkvartal,median_lonn,median_lonn_kvinner,median_lonn_menn,gjennomsnittsalder,avtalt_arbeidstid,kvinner,menn,kvinneandel,under_40,fra_40_til_54,fra_55,andel_55plus,sykefravaer_pst,sykefravaer_aar,sammenlignbar,kvartal_start,kvartal_slutt
9122,Bilvaskere,9,"Renholdere, hjelpearbeidere mv.",91,Renholdere mv.,3512,3044,468,0.15374507227332468,28450.0,39020.75555555555,40500.0,0.42355008787346216,0.03790916970683411,-174,40500.0,38710.0,40630.0,37.2,29.4,433,3079,0.12329157175398633,2155,920,437,0.12443052391799544,6.6,2025,true,2016K2,2026K2
8172,Operatører innen trelastproduksjon,8,"Prosess- og maskinoperatører, transportarbeidere mv.",81,Prosess- og maskinoperatører,3421,3655,-234,-0.06402188782489737,31340.0,42984.551111111105,44370.0,0.4157626037013402,0.03223132155800901,-38,44370.0,43060.0,44490.0,45.0,34.0,372,3049,0.10874013446360713,1274,1086,1061,0.310143232972815,6.3,2025,true,2016K2,2026K2
2354,Andre musikklærere,2,Akademiske yrker,23,Undervisningsyrker,3400,3166,234,0.07391029690461148,40780.0,55932.03555555555,56940.0,0.39627268268759197,0.018021236567427712,63,56940.0,57130.0,56780.0,45.5,17.2,1963,1437,0.5773529411764706,1317,1220,863,0.2538235294117647,4.7,2025,true,2016K2,2026K2
5419,Andre sikkerhetsarbeidere,5,Salgs- og serviceyrker,54,Sikkerhetsarbeidere,3370,3371,-1,-0.00029664787896765965,30740.0,42161.61777777777,44120.0,0.43526350032530914,0.04644940885675508,-3,44120.0,43440.0,44590.0,38.7,15.4,1433,1937,0.4252225519287834,2159,605,606,0.1798219584569733,,,true,2016K2,2026K2
3434,Sjefskokker,3,Høyskoleyrker,34,"Yrker innen kultur, idrett mv.",3316,2893,423,0.1462150017283097,33410.0,45823.67111111111,48110.0,0.43998802753666566,0.04989405766607202,166,48110.0,45700.0,50000.0,45.3,34.3,1542,1774,0.4650180940892642,1022,1540,754,0.22738238841978287,6.1,2025,true,2016K2,2026K2
2261,Tannleger,2,Akademiske yrker,22,Medisinske yrker,3195,2806,389,0.1386315039201711,56250.0,77149.99999999999,76320.0,0.3568,-0.010758263123784695,-1,76320.0,75000.0,77960.0,45.2,31.3,2044,1151,0.6397496087636932,1124,1314,757,0.23693270735524258,5.5,2025,true,2016K2,2026K2
1223,Forsknings- og utviklingsledere,1,Ledere,12,Administrative og merkantile ledere,3161,2457,704,0.28652828652828655,69160.0,94856.78222222222,96370.0,0.39343551185656445,0.01595265770488341,29,96370.0,91480.0,99600.0,49.0,35.8,999,2162,0.31603922809237583,640,1475,1046,0.33090794052515027,2.0,2025,true,2016K2,2026K2
3211,Radiografer mv.,3,Høyskoleyrker,32,Helserelaterte yrker,3153,2665,488,0.1831144465290806,40290.0,55259.97333333333,58990.0,0.4641350210970465,0.06749961032675134,-11,58990.0,58410.0,60560.0,41.0,34.2,2337,816,0.7411988582302569,1536,1044,573,0.18173168411037108,6.1,2025,true,2016K2,2026K2
4412,Postbud og postsorterere,4,Kontoryrker,44,"Postbud, arkiv- og personalkontormedarbeidere",3098,5305,-2207,-0.4160226201696513,,,45060.0,,,-19,45060.0,45060.0,45060.0,45.0,29.3,1245,1853,0.40187217559715943,1286,616,1196,0.38605551969012264,,,true,2016K2,2026K2
2267,Ergoterapeuter,2,Akademiske yrker,22,Medisinske yrker,3081,2419,662,0.27366680446465486,37480.0,51405.90222222222,53170.0,0.4186232657417288,0.03431702784150681,-43,53170.0,53140.0,53330.0,40.1,33.7,2673,408,0.8675754625121713,1634,1006,441,0.14313534566699124,7.3,2025,true,2016K2,2026K2
5142,Kosmetologer mv.,5,Salgs- og serviceyrker,51,Yrker innen personlig tjenesteyting,3053,2267,786,0.34671371857079847,29230.0,40090.56888888888,40590.0,0.38864180636332546,0.012457571068529738,-21,40590.0,40430.0,44950.0,39.3,25.0,2806,247,0.9190959711758926,1709,967,377,0.12348509662626925,6.9,2025,true,2016K2,2026K2
3413,Religiøse yrker,3,Høyskoleyrker,34,"Yrker innen kultur, idrett mv.",3051,2863,188,0.06566538595878457,35880.0,49211.41333333333,51600.0,0.4381270903010033,0.0485372498954173,-49,51600.0,51610.0,51490.0,46.4,23.3,2025,1026,0.6637168141592921,1104,1006,941,0.3084234677155031,6.4,2025,true,2016K2,2026K2
2433,Salgskonsulenter innen tekniske og medisinske produkter,2,Akademiske yrker,24,"Rådgivere innen økonomi, administrasjon og salg",3021,2886,135,0.04677754677754686,52920.0,72582.71999999999,74580.0,0.409297052154195,0.027517293372306906,4,74580.0,69770.0,75000.0,47.5,37.0,384,2637,0.12711022840119166,851,1193,977,0.3234028467394902,3.1,2025,true,2016K2,2026K2
1431,"Sports-, rekreasjons- og kultursenterledere",1,Ledere,14,"Ledere i hotell, restaurant, varehandel mv.",2974,2471,503,0.2035613112100365,44150.0,60554.177777777775,62650.0,0.41902604756511885,0.03461069572959086,-16,62650.0,61750.0,63810.0,47.6,32.3,1513,1461,0.5087424344317417,778,1321,875,0.2942165433759247,4.4,2025,true,2016K2,2026K2
2222,Jordmødre,2,Akademiske yrker,22,Medisinske yrker,2957,2566,391,0.15237724084177717,48390.0,66369.57333333333,72870.0,0.5058896466212028,0.09794287261753287,-30,72870.0,72840.0,,45.4,28.4,2951,6,0.9979709164693946,1029,1078,850,0.28745350016909027,8.3,2025,true,2016K2,2026K2
2352,Spesiallærere / spesialpedagoger,2,Akademiske yrker,23,Undervisningsyrker,2914,2321,593,0.25549332184403273,41030.0,56274.92444444444,56860.0,0.38581525712892994,0.010396736403140983,32,56860.0,56680.0,58930.0,44.9,33.7,2673,241,0.9172958133150309,1026,1236,652,0.2237474262182567,8.8,2025,true,2016K2,2026K2
2359,Andre lærere,2,Akademiske yrker,23,Undervisningsyrker,2868,2629,239,0.09090909090909083,41990.0,57591.61777777777,57390.0,0.36675398904501066,-0.0035008180974482883,8,57390.0,55100.0,59350.0,45.1,23.2,1399,1469,0.48779637377963736,1145,910,813,0.2834728033472803,5.1,2025,true,2016K2,2026K2
2114,Geologer og geofysikere,2,Akademiske yrker,21,"Realister, sivilingeniører mv.",2853,2699,154,0.05705816969247879,68000.0,93265.77777777777,93940.0,0.38147058823529423,0.007229041973237926,-59,93940.0,88970.0,97190.0,43.1,36.6,1050,1803,0.36803364879074657,1211,1129,513,0.17981072555205047,2.4,2025,true,2016K2,2026K2
8171,Operatører innen treforedling,8,"Prosess- og maskinoperatører, transportarbeidere mv.",81,Prosess- og maskinoperatører,2823,2933,-110,-0.037504261847937315,32840.0,45041.88444444444,46600.0,0.4190012180267966,0.034592592534119504,-66,46600.0,43520.0,46920.0,43.2,33.0,407,2416,0.14417286574566066,1173,906,744,0.2635494155154091,5.7,2025,true,2016K2,2026K2
7222,"Verktøymaker, låsesmeder mv.",7,Håndverkere,72,Metall- og maskinarbeidere,2792,1925,867,0.45038961038961034,36710.0,50349.80444444444,53480.0,0.4568237537455735,0.06216897146064171,10,53480.0,46360.0,54000.0,37.2,36.1,157,2635,0.05623209169054441,1648,780,364,0.1303724928366762,3.8,2025,true,2016K2,2026K2
8157,Renseri- og vaskerimaskinoperatører,8,"Prosess- og maskinoperatører, transportarbeidere mv.",81,Prosess- og maskinoperatører,2787,2356,431,0.182937181663837,29190.0,40035.706666666665,41640.0,0.42651593011305233,0.04007156278495394,-56,41640.0,41980.0,41410.0,42.6,27.9,1681,1106,0.6031575170434159,1253,917,617,0.22138500179404377,6.5,2025,true,2016K2,2026K2
5111,"Flyverter, båtverter mv.",5,Salgs- og serviceyrker,51,Yrker innen personlig tjenesteyting,2762,2774,-12,-0.004325883201153569,33670.0,46180.27555555555,42000.0,0.24740124740124747,-0.09052080147349095,10,42000.0,41760.0,43520.0,40.4,32.9,2093,669,0.7577842143374366,1376,866,520,0.1882693700217234,10.0,2025,true,2016K2,2026K2
3116,Kjemiingeniører,3,Høyskoleyrker,31,Ingeniører mv.,2681,2321,360,0.1551055579491598,46680.0,64024.213333333326,64830.0,0.3888174807197944,0.012585655093823034,-37,64830.0,61670.0,68020.0,42.5,35.6,1243,1438,0.46363297277135396,1242,824,615,0.22939201790376726,3.7,2025,true,2016K2,2026K2
3352,Skattefunksjonærer,3,Høyskoleyrker,33,"Medarbeidere innen økonomi, administrasjon og salg",2642,2661,-19,-0.007140172867343142,36430.0,49965.76888888888,52400.0,0.43837496568762013,0.04871797563096103,146,52400.0,51940.0,53480.0,50.1,35.0,1792,850,0.6782740348221045,650,762,1230,0.46555639666919,5.6,2018,true,2016K2,2026K2
8211,Montører av mekaniske produkter,8,"Prosess- og maskinoperatører, transportarbeidere mv.",82,Montører,2509,1547,962,0.6218487394957983,34740.0,47647.84,50420.0,0.4513529073114566,0.05818018193479513,-202,50420.0,,50560.0,41.6,35.7,98,2411,0.039059386209645275,1149,904,456,0.1817457154244719,5.8,2025,true,2016K2,2026K2
2622,Bibliotekarer og andre informasjonsarbeidere,2,Akademiske yrker,26,"Juridiske, samfunnsvitenskapelige og humanistiske yrker",2455,2677,-222,-0.0829286514755323,38080.0,52228.83555555555,53960.0,0.41701680672268915,0.03314575992419,-24,53960.0,54030.0,53630.0,47.3,31.9,1884,571,0.7674134419551935,681,1039,735,0.29938900203665986,4.8,2025,true,2016K2,2026K2
7124,Isolatører mv.,7,Håndverkere,71,Byggearbeidere,2415,1293,1122,0.8677494199535962,35350.0,48484.48888888888,52190.0,0.4763790664780765,0.07642673349827356,-295,52190.0,,52200.0,43.3,34.9,57,2358,0.02360248447204969,924,1042,449,0.18592132505175984,8.1,2025,true,2016K2,2026K2
7223,Metalldreiere mv.,7,Håndverkere,72,Metall- og maskinarbeidere,2405,3326,-921,-0.2769092002405291,34850.0,47798.71111111111,51150.0,0.4677187948350072,0.07011253673971685,-101,51150.0,47510.0,51590.0,41.0,34.4,227,2178,0.09438669438669439,1156,643,606,0.251975051975052,4.9,2025,true,2016K2,2026K2
1114,Toppledere i interesseorganisasjoner,1,Ledere,11,Politikere og toppledere,2388,2198,190,0.086442220200182,53330.0,73145.05777777777,76450.0,0.4335270954434651,0.045183397520349056,-81,76450.0,74580.0,78360.0,49.7,32.5,1170,1218,0.4899497487437186,485,977,926,0.3877721943048576,3.5,2025,true,2016K2,2026K2
8142,Operatører innen plastprodukter,8,"Prosess- og maskinoperatører, transportarbeidere mv.",81,Prosess- og maskinoperatører,2373,2503,-130,-0.05193767479025169,32700.0,44849.86666666666,47080.0,0.43975535168195723,0.04972441389643678,-1,47080.0,44420.0,47580.0,42.3,34.6,385,1988,0.16224188790560473,1063,756,554,0.2334597555836494,6.5,2025,true,2016K2,2026K2
3333,Arbeidsformidlere,3,Høyskoleyrker,33,"Medarbeidere innen økonomi, administrasjon og salg",2371,6515,-4144,-0.6360706062931696,33290.0,45659.08444444444,51770.0,0.5551216581556022,0.133837890748576,-69,51770.0,50590.0,54640.0,42.0,34.1,1516,855,0.6393926613243357,1161,742,468,0.19738506959088992,6.8,2025,true,2016K2,2026K2
1212,Personalsjefer,1,Ledere,12,Administrative og merkantile ledere,2352,2173,179,0.08237459733087893,64170.0,88012.71999999999,100510.0,0.5663082437275986,0.14199402086425716,113,100510.0,97080.0,105620.0,50.1,36.6,1506,846,0.6403061224489796,354,1152,846,0.3596938775510204,3.6,2025,true,2016K2,2026K2
2643,"Oversettere, tolker mv.",2,Akademiske yrker,26,"Juridiske, samfunnsvitenskapelige og humanistiske yrker",2348,1576,772,0.4898477157360406,32000.0,43889.777777777774,55610.0,0.7378125,0.2670376296176282,-42,55610.0,55850.0,55000.0,46.6,8.3,1608,740,0.6848381601362862,685,810,853,0.36328790459965926,5.8,2025,true,2016K2,2026K2
5113,Reiseledere og guider,5,Salgs- og serviceyrker,51,Yrker innen personlig tjenesteyting,2334,1263,1071,0.847980997624703,29100.0,39912.26666666666,42540.0,0.4618556701030927,0.06583773743744614,162,42540.0,42220.0,43020.0,37.1,17.2,1243,1091,0.5325621251071122,1511,387,436,0.1868037703513282,3.1,2025,true,2016K2,2026K2
2652,"Dirigenter, komponister, musikere og sangere",2,Akademiske yrker,26,"Juridiske, samfunnsvitenskapelige og humanistiske yrker",2326,2163,163,0.07535829865926957,43950.0,60279.86666666666,63050.0,0.434584755403868,0.0459545365063847,38,63050.0,62660.0,63380.0,47.2,25.8,960,1366,0.412725709372313,712,876,738,0.3172828890799656,4.5,2025,true,2016K2,2026K2
7122,Gulv- og flisleggere,7,Håndverkere,71,Byggearbeidere,2306,1867,439,0.2351365827530798,32720.0,44877.29777777777,50120.0,0.5317848410757946,0.11682303707729691,-105,50120.0,,50120.0,43.4,35.2,37,2269,0.016045099739809193,847,1069,390,0.1691240242844753,8.5,2025,true,2016K2,2026K2
5151,Renholdsledere i bedrifter,5,Salgs- og serviceyrker,51,Yrker innen personlig tjenesteyting,2292,2241,51,0.022757697456492698,34000.0,46632.88888888888,48320.0,0.42117647058823526,0.036178567343982504,-10,48320.0,47830.0,50000.0,47.6,32.0,1714,578,0.7478184991273996,607,979,706,0.3080279232111693,6.4,2025,true,2016K2,2026K2
3153,Flygere,3,Høyskoleyrker,31,Ingeniører mv.,2290,2097,193,0.09203624225083451,83630.0,114703.1911111111,116260.0,0.3901709912710749,0.013572498496409402,-14,116260.0,82590.0,118340.0,45.4,35.0,127,2163,0.055458515283842796,743,905,642,0.28034934497816594,6.0,2025,true,2016K2,2026K2
2636,Geistlige yrker,2,Akademiske yrker,26,"Juridiske, samfunnsvitenskapelige og humanistiske yrker",2264,2453,-189,-0.07704851202609053,46700.0,64051.644444444435,65060.0,0.3931477516059958,0.015742851948636005,-15,65060.0,65380.0,64860.0,50.2,30.5,870,1394,0.3842756183745583,462,914,888,0.392226148409894,5.4,2025,true,2016K2,2026K2
